20,2,12,590,48,189,256,34,266,567,80,370,567,88,666,155,18,170
27,2,12,126,93,247,267,55,339,160,76,556,367,64,347,129,27,890
5,3,12,689,32,688,380,16,880,233,89,126,404,404,404,456,56,178
12,3,12,257,44,239,148,30,578,347,43,599,178,64,699,779,37,124
19,3,12,368,74,220,345,23,238,136,0,578,789,42,589,136,8,260
26,3,12,778,24,149,389,4,770,120,32,679,599,31,588,139,30,460
2,4,12,369,80,127,577,95,690,368,73,337,678,14,167,123,63,580
9,4,12,569,6,169,355,37,223,136,6,259,460,2,390,150,62,679
16,4,12,220,41,470,129,28,800,347,42,147,235,9,568,360,97,340
23,4,12,178,66,457,357,53,788,347,43,157,569,9,360,236,14,455
30,4,12,147,25,168,679,25,140,489,15,799,679,25,267,240,69,379
7,5,12,114,62,156,160,78,459,128,17,179,178,63,689,234,94,239
14,5,12,160,70,389,559,93,229,589,20,668,158,46,240,256,31,146
21,5,12,280,5,267,257,44,158,770,48,233,137,13,346,127,1,236
28,5,12,180,98,567,780,56,123,389,5,258,589,21,290,678,15,267
4,6,12,189,83,157,340,74,356,126,90,578,280,6,240,237,25,230
11,6,12,459,83,247,167,46,123,237,25,348,239,49,126,129,29,180
18,6,12,334,9,568,345,25,258,379,97,359,150,69,234,570,27,890
25,6,12,679,26,330,350,85,168,390,20,389,166,34,149,126,90,280
2,7,12,179,78,440,600,68,170,356,46,259,335,16,448,700,74,239
9,7,12,138,20,280,226,4,158,680,45,249,489,10,127,380,18,125
16,7,12,789,47,124,579,12,147,678,16,880,457,68,378,440,84,112
23,7,12,344,16,268,349,61,560,390,26,114,138,21,579,780,51,236
30,7,12,469,99,126,267,58,378,170,83,670,404,404,404,340,77,700
6,8,12,139,39,234,440,83,148,270,99,135,147,29,180,277,65,140
13,8,12,469,97,890,117,93,247,404,404,404,570,29,469,468,88,170
20,8,12,404,404,404,368,75,258,288,83,247,569,4,220,236,16,899
27,8,12,170,80,235,699,10,136,337,39,900,160,74,400,350,88,260
3,9,12,459,82,336,247,35,780,260,88,477,346,37,890,168,53,256
10,9,12,390,25,889,115,70,677,778,28,189,149,44,680,478,95,168
17,9,12,580,37,223,380,12,390,239,46,123,567,89,568,248,46,277
24,9,12,600,68,477,158,47,250,145,2,138,700,72,255,270,98,170
1,10,12,589,28,260,278,70,235,568,96,178,380,19,289,790,67,269
8,10,12,336,26,349,580,36,178,699,40,668,248,40,334,680,43,238
15,10,12,379,94,130,288,89,667,177,57,700,369,85,780,128,13,300
22,10,12,340,74,680,350,88,279,404,404,404,378,88,134,160,71,290
29,10,12,899,66,240,248,41,227,238,30,127,190,2,345,136,3,148
5,11,12,179,77,278,128,19,234,299,9,478,238,31,470,279,82,390
19,11,12,149,44,239,669,15,357,579,15,889,667,97,179,157,35,780
26,11,12,180,98,800,150,63,779,129,23,148,124,70,488,470,19,559
3,12,12,789,43,337,112,41,236,160,74,257,449,73,300,249,58,116
10,12,12,258,54,130,130,40,370,489,18,558,267,51,399,120,39,388
17,12,12,234,95,357,450,92,200,236,14,789,266,41,227,457,65,456
24,12,12,458,77,269,388,99,199,789,42,678,339,55,799,149,43,788
31,12,12,240,65,258,150,61,137,470,12,570,590,43,599,479,8,116
7,1,13,147,27,467,170,81,380,567,82,147,390,28,134,480,27,223
14,1,13,404,404,404,236,2,390,556,60,389,167,45,267,128,15,258
21,1,13,567,83,599,569,2,138,120,32,255,590,48,369,245,11,380
28,1,13,146,15,267,269,79,568,370,8,378,458,54,590,178,63,355
4,2,13,249,50,370,124,72,589,160,70,226,247,31,470,160,75,780
11,2,13,389,5,456,458,74,239,246,21,470,479,7,278,250,75,249
18,2,13,146,14,220,236,15,267,577,91,777,889,53,256,146,18,350
25,2,13,469,92,688,458,75,140,199,90,136,790,62,480,140,57,278
4,3,13,670,37,890,800,83,580,688,25,159,110,28,477,370,5,159
11,3,13,148,34,158,357,58,233,138,28,224,450,91,579,130,41,489
18,3,13,136,6,268,260,87,160,255,29,388,670,35,889,356,48,279
25,3,13,144,94,130,137,10,460,404,404,404,128,19,450,457,62,237
1,4,13,167,49,126,289,90,677,348,54,680,550,4,220,567,80,488
8,4,13,278,72,679,158,47,890,169,60,389,699,49,144,159,51,245
15,4,13,459,89,234,456,54,680,238,39,577,566,78,134,466,60,226
22,4,13,200,25,456,489,12,679,467,74,770,129,26,556,234,92,570
29,4,13,170,84,590,688,21,470,257,48,134,238,34,789,389,5,166
6,5,13,145,8,170,678,18,116,490,30,677,279,87,368,466,69,289
13,5,13,270,94,590,440,85,447,258,50,145,178,65,366,178,65,140
20,5,13,127,8,125,345,20,370,170,86,123,350,85,357,146,12,138
27,5,13,790,63,148,245,15,780,567,82,778,288,85,339,235,2,345
