22,9,14,169,68,567,170,83,779,235,0,578,800,83,346,160,79,360,259,67,250
29,9,14,279,87,340,678,12,138,260,88,125,228,25,267,189,81,245,156,26,790
6,10,14,479,4,167,890,76,178,490,35,690,267,51,155,449,72,147,138,29,559
13,10,14,247,37,160,367,64,789,246,27,133,167,46,114,478,92,129,404,404,404
27,10,14,404,404,404,570,29,180,468,89,450,334,7,467,344,19,126,579,13,580
3,11,14,166,33,256,480,26,790,189,85,690,390,27,557,128,14,590,238,33,139
10,11,14,569,2,156,225,99,270,579,13,490,230,51,380,290,14,699,789,43,120
17,11,14,479,6,240,558,87,124,578,8,189,130,45,447,156,28,567,134,87,467
24,11,14,579,14,680,127,9,360,116,89,478,226,2,589,149,41,236,130,47,458
1,12,14,168,53,490,180,99,144,134,81,155,560,10,677,245,15,159,379,99,478
8,12,14,148,34,248,167,45,249,120,32,147,336,23,238,579,17,133,368,74,455
15,12,14,670,36,259,130,42,246,224,80,479,349,69,478,379,95,230,360,91,579
22,12,14,160,78,477,136,5,267,334,1,290,279,88,378,270,95,348,550,3,120
29,12,14,123,68,134,269,72,660,227,18,459,340,77,557,379,99,270,290,16,259
5,1,15,678,13,689,238,31,236,199,97,124,247,39,900,550,8,369,789,49,469
12,1,15,468,84,356,566,77,160,404,404,404,568,93,670,360,97,250,688,21,678
19,1,15,460,3,689,180,90,569,359,70,280,669,16,123,145,4,590,479,2,156
26,1,15,404,404,404,279,85,500,180,98,567,688,29,478,138,23,139,460,0,235
2,2,15,580,34,770,116,88,170,280,5,159,449,73,157,488,1,380,790,61,146
9,2,15,148,33,247,578,8,459,127,4,239,358,60,244,688,29,379,380,19,577
16,2,15,125,88,378,680,44,356,570,29,478,129,28,260,700,71,128,169,63,229
23,2,15,568,93,670,678,12,336,489,17,160,770,45,249,580,34,167,490,30,578
2,3,15,889,50,460,347,41,146,129,29,117,340,70,190,404,404,404,178,65,690
9,3,15,669,15,258,149,42,138,388,98,567,267,52,480,404,404,404,404,404,404
16,3,15,234,91,290,114,62,345,118,9,126,127,8,369,288,83,148,880,66,178
23,3,15,149,40,460,156,26,457,589,21,236,404,404,404,170,84,167,125,85,122
30,3,15,670,33,148,578,9,379,458,79,180,460,6,150,567,81,344,250,70,569
6,4,15,679,24,257,147,21,100,118,5,267,266,46,259,145,2,570,156,26,330
13,4,15,566,70,578,590,40,569,345,28,279,240,62,336,690,51,399,470,11,290
20,4,15,599,31,137,357,50,127,157,39,379,457,67,467,560,11,128,458,76,114
27,4,15,269,70,479,280,4,239,455,48,567,159,55,456,680,43,300,400,47,557
4,5,15,178,61,128,234,98,440,679,28,279,590,43,229,789,45,456,127,0,280
11,5,15,157,34,248,290,19,144,557,71,380,250,71,128,660,23,148,115,79,135
18,5,15,259,61,678,689,32,336,189,89,360,179,71,236,245,12,589,110,20,190
25,5,15,379,94,590,147,22,390,570,20,479,600,64,356,158,40,299,680,42,589
1,6,15,499,25,357,349,64,466,389,8,279,369,83,788,124,72,228,679,21,245
8,6,15,466,60,127,569,5,177,118,0,280,166,38,369,480,26,240,168,52,778
15,6,15,579,16,349,236,18,189,226,9,289,178,61,137,600,69,270,149,44,239
22,6,15,168,54,356,147,21,470,566,72,110,590,48,369,568,97,359,168,55,780
29,6,15,169,66,268,358,60,334,147,25,500,669,14,149,356,48,224,156,29,270
6,7,15,128,11,137,400,40,460,889,54,356,679,22,129,125,81,579,669,11,560
13,7,15,278,78,477,360,97,124,134,80,460,469,93,166,568,97,160,404,404,404
20,7,15,479,1,236,122,58,260,139,31,245,290,13,120,250,73,490,225,97,458
27,7,15,800,88,350,249,50,136,260,81,678,257,43,247,147,22,688,128,13,355
3,8,15,679,29,469,388,96,880,129,27,278,700,75,249,380,17,467,667,93,238
10,8,15,348,59,478,299,7,458,678,16,330,167,41,579,460,5,140,404,404,404
17,8,15,157,30,136,340,72,156,480,26,358,335,12,589,799,58,459,360,95,348
24,8,15,260,81,236,147,21,678,228,21,699,123,62,246,189,85,447,350,82,129
31,8,15,347,40,145,112,49,450,790,60,190,134,80,370,357,56,349,245,17,340
7,9,15,990,81,227,267,59,270,136,5,339,700,74,130,366,56,358,790,63,346
14,9,15,348,59,225,112,42,156,248,45,456,899,64,158,459,86,330,136,4,158
21,9,15,123,60,235,140,56,880,580,38,125,145,5,348,230,51,678,159,50,226
28,9,15,279,83,337,160,76,169,149,44,167,399,11,146,234,94,220,260,85,348
5,10,15,127,9,450,370,8,134,220,46,349,669,10,479,590,42,679,125,82,156
12,10,15,780,51,560,157,32,138,127,4,167,670,33,580,466,66,169,125,80,550
19,10,15,290,13,148,188,71,245,380,19,469,689,36,457,168,52,480,267,52,129
26,10,15,149,47,340,246,22,679,368,77,458,240,69,469,568,90,460,680,43,247
2,11,15,289,92,228,277,66,349,380,16,240,578,0,136,340,70,479,404,404,404
16,11,15,237,27,250,170,89,450,490,33,355,480,29,469,115,70,244,670,30,127
23,11,15,245,13,689,290,16,367,567,82,237,348,53,580,467,75,267,344,10,370
30,11,15,456,57,124,177,95,168,449,73,247,234,92,345,236,15,122,133,77,179
7,12,15,358,68,134,180,95,258,168,55,780,380,13,490,450,94,446,588,11,119
14,12,15,368,73,670,890,77,179,170,89,469,568,90,118,580,38,567,388,90,280
21,12,15,679,28,378,447,54,347,588,16,240,578,2,345,458,73,490,890,72,228
28,12,15,589,24,266,157,38,580,677,6,268,570,22,138,190,7,124,349,69,469
4,1,16,568,99,379,223,74,149,359,72,589,158,42,228,180,97,179,134,80,136
11,1,16,367,67,467,288,80,578,180,94,257,389,0,569,558,82,570,158,46,169
18,1,16,679,29,270,156,20,479,127,6,880,670,34,167,390,25,447,404,404,404
25,1,16,237,22,589,404,404,404,139,30,190,270,93,229,139,35,690,223,76,790
1,2,16,257,44,167,156,21,236,280,4,266,450,95,249,336,21,470,446,46,790
8,2,16,179,71,560,228,21,579,680,44,239,159,50,280,246,22,138,299,2,156
15,2,16,449,75,140,120,31,137,190,8,567,467,77,160,600,62,147,224,80,578
22,2,16,580,33,256,258,55,168,128,10,569,117,95,456,267,57,115,130,41,470
29,2,16,450,97,359,678,19,559,137,15,159,660,24,149,135,96,169,369,85,177
7,3,15,790,69,126,579,10,370,159,55,780,224,81,290,149,49,559,478,93,580
14,3,16,235,4,239,347,48,224,158,46,358,200,20,370,259,67,449,268,69,360
21,3,16,460,5,267,579,11,128,236,12,499,404,404,404,170,83,300,169,65,456
28,3,16,678,18,189,446,46,349,367,68,468,688,20,460,119,18,125,138,28,116
4,4,16,177,54,239,470,19,469,157,32,147,379,93,256,189,87,458,122,53,346
11,4,16,578,4,699,778,28,260,478,91,137,370,0,389,180,90,479,123,68,189
18,4,16,127,4,239,600,66,349,350,80,550,680,43,120,560,14,356,489,15,113
25,4,16,880,64,167,600,67,124,458,77,557,479,5,168,140,55,267,170,88,459
2,5,16,579,18,369,235,1,119,360,94,130,260,81,236,880,69,568,135,98,378
9,5,16,128,12,480,178,61,155,280,1,470,226,3,139,138,29,360,146,13,247
16,5,16,889,51,236,359,70,668,669,10,127,256,37,179,160,78,350,129,28,134
23,5,16,467,72,156,378,88,125,120,33,148,228,21,137,290,19,289,399,13,256
30,5,16,135,95,339,245,16,790,334,7,368,167,47,340,127,8,350,128,16,178
6,6,16,556,64,239,169,61,560,350,82,480,200,29,135,679,22,589,700,75,249
13,6,16,236,12,228,130,46,259,179,75,780,558,86,349,257,40,226,170,88,134
20,6,16,249,54,239,490,39,577,160,77,467,288,80,145,246,21,560,236,19,180
27,6,16,248,44,680,377,74,239,340,79,180,668,7,458,199,95,780,579,12,147
4,7,16,280,8,369,170,87,188,499,20,569,404,404,404,279,82,589,266,47,368
11,7,16,126,90,550,130,42,129,150,60,190,356,41,236,120,37,269,568,95,122
18,7,16,900,91,579,236,13,256,250,73,229,269,72,589,245,16,790,880,60,299
25,7,16,170,81,290,129,22,778,667,99,360,158,42,570,377,71,560,677,8,260
1,8,16,579,11,489,245,15,249,289,96,240,459,89,270,200,28,170,150,61,290
8,8,16,266,41,128,238,32,129,180,97,890,290,10,226,370,0,190,458,70,136
15,8,16,404,404,404,268,62,480,789,44,699,380,17,124,220,43,580,270,94,239
22,8,16,790,66,367,589,27,340,155,17,124,456,51,245,230,50,136,139,32,390
29,8,16,490,33,148,558,85,690,258,52,480,670,37,368,389,6,457,159,55,357
5,9,16,238,38,369,390,21,399,367,60,235,267,53,580,228,25,258,115,79,478
12,9,16,148,33,247,880,67,250,160,71,560,346,39,180,458,71,470,477,87,160
19,9,16,113,55,357,138,24,248,334,9,180,247,34,149,448,67,124,690,53,238
26,9,16,469,94,130,160,71,560,440,83,148,468,82,138,457,66,367,237,29,900
3,10,16,578,3,256,127,8,260,190,1,489,125,81,146,266,42,570,389,5,258
10,10,16,239,41,560,138,20,235,237,27,160,260,88,279,550,9,180,147,21,380
17,10,16,455,43,148,145,1,470,146,11,236,369,86,277,137,19,234,460,8,440
24,10,16,469,97,250,144,96,259,239,48,189,404,404,404,404,404,404,404,404,404
31,10,16,404,404,404,404,404,404,690,57,359,380,18,369,479,9,126,130,48,288
7,11,16,568,94,167,126,91,470,188,73,490,257,41,290,350,81,128,118,5,267
14,11,16,459,88,378,150,62,138,179,77,160,228,24,257,188,70,145,789,46,349
21,11,16,360,97,188,240,67,458,290,13,670,568,91,137,357,54,266,678,18,233
28,11,16,168,52,390,360,97,359,110,29,289,158,45,230,680,42,570,668,2,345
5,12,16,125,88,260,257,40,460,889,51,236,124,77,890,577,95,230,245,12,570
12,12,16,150,50,334,123,62,688,369,89,450,789,42,480,360,93,779,349,68,468
19,12,16,134,84,248,470,18,378,360,92,480,447,55,780,133,77,160,157,35,168
26,12,16,230,50,578,678,15,348,136,3,166,138,23,120,800,82,129,389,3,157
2,1,17,338,49,180,480,25,177,235,7,124,367,64,158,569,7,359,300,35,348
9,1,17,249,54,130,159,50,334,157,32,480,130,49,667,468,85,267,368,71,579
16,1,17,277,65,159,237,22,345,367,62,138,227,18,279,570,20,145,136,4,130
23,1,17,390,26,150,113,51,344,380,13,670,404,404,404,690,52,147,358,63,689
30,1,17,455,45,168,140,51,560,370,9,180,478,95,177,700,71,380,578,9,234
6,2,17,280,7,250,110,23,689,678,18,567,380,17,188,789,43,580,469,92,679
13,2,17,116,84,158,489,11,137,244,7,160,180,95,168,139,38,260,360,92,688
20,2,17,269,75,780,150,69,180,450,91,335,790,67,458,779,31,146,350,88,459
27,2,17,460,2,480,229,36,880,279,89,135,239,42,255,578,1,146,167,49,379
6,3,17,670,34,130,469,98,279,300,31,560,559,96,268,560,12,138,380,10,550
13,3,17,404,404,404,226,3,139,136,3,157,267,51,137,558,88,567,890,77,890
20,3,17,790,67,160,336,20,118,890,79,234,358,69,135,240,67,278,800,84,680
27,3,17,590,40,569,459,84,149,579,11,236,568,92,390,260,80,136,389,1,119
3,4,17,277,67,467,370,5,889,289,97,269,458,77,179,677,2,237,360,90,370
10,4,17,567,89,135,557,78,189,289,99,180,447,58,189,159,51,678,890,73,346
17,4,17,140,51,344,568,92,336,227,15,230,350,85,267,456,53,689,146,19,667
24,4,17,450,92,778,799,51,380,458,70,226,149,48,260,357,53,256,379,98,477
1,5,17,179,77,368,380,11,470,229,32,679,489,18,125,110,24,158,568,94,770
8,5,17,126,90,569,478,93,120,689,36,367,899,65,168,349,68,350,167,48,459
15,5,17,299,0,136,780,58,468,899,63,166,479,7,566,489,12,129,600,62,679
22,5,17,590,44,789,578,6,367,680,47,250,489,15,230,339,59,478,180,93,670
29,5,17,127,5,168,680,43,337,246,25,267,148,32,499,129,20,145,267,51,146
5,6,17,260,89,360,690,50,460,357,51,344,180,91,245,588,14,130,299,8,260
12,6,17,240,68,189,146,14,400,670,37,278,458,77,124,667,94,347,356,42,129
19,6,17,156,21,227,369,87,359,366,55,348,347,46,178,580,38,260,126,99,478
26,6,17,404,404,404,369,80,460,155,10,370,479,6,556,446,49,360,347,41,489
3,7,17,678,10,280,270,96,277,688,26,150,459,82,390,880,64,789,457,65,889
10,7,17,370,8,369,127,9,478,257,40,145,146,17,700,390,24,220,569,0,235
17,7,17,260,81,236,568,94,158,770,41,560,578,2,570,139,30,370,112,43,256
24,7,17,169,62,156,266,45,348,468,81,236,569,6,259,457,61,146,579,19,388
31,7,17,158,40,280,129,22,345,689,34,446,440,80,280,279,83,256,113,51,588
7,8,17,189,89,568,355,38,378,133,75,159,158,46,178,279,83,599,369,80,569
14,8,17,367,61,227,404,404,404,256,34,590,200,23,580,355,30,460,577,90,235
21,8,17,245,16,123,478,90,145,559,98,189,148,38,288,570,23,256,789,41,137
28,8,17,345,26,114,120,30,145,119,19,270,470,19,180,279,80,389,220,45,177
4,9,17,579,13,139,269,76,178,113,59,568,890,75,500,690,53,670,147,24,158
11,9,17,144,90,370,678,12,129,167,40,190,599,36,123,467,72,480,289,97,179
18,9,17,258,57,340,370,5,230,226,4,699,230,52,129,399,10,280,367,60,370
25,9,17,234,99,379,167,49,144,660,24,130,448,62,336,256,39,478,690,51,560
2,10,17,290,11,146,778,27,269,670,39,577,470,11,290,120,34,400,660,20,145
9,10,17,130,45,122,160,75,690,568,97,368,400,48,189,170,84,158,404,404,404
23,10,17,359,73,689,235,2,480,568,91,489,128,18,233,280,8,477,178,60,190
30,10,17,248,42,147,580,33,157,447,55,258,388,95,140,137,17,115,245,19,577
6,11,17,229,37,368,138,25,249,124,78,125,560,10,118,379,93,166,167,42,228
13,11,17,358,60,479,360,97,160,367,67,467,460,8,440,400,45,122,167,42,336
20,11,17,290,17,467,246,29,360,790,68,459,690,55,267,129,26,556,124,70,479
27,11,17,260,87,179,689,37,160,455,42,480,478,91,100,267,56,457,567,84,130
4,12,17,236,19,568,339,53,346,256,38,350,278,78,279,348,56,880,224,81,290
11,12,17,380,15,780,269,77,890,249,58,459,356,44,590,223,79,577,350,80,136
18,12,17,239,40,127,280,7,124,359,71,489,467,72,246,156,24,239,144,92,147
25,12,17,380,12,480,278,76,268,180,83,229,899,61,579,489,13,148,280,2,246
1,1,18,278,78,134,155,11,137,230,52,345,190,0,488,167,48,369,358,62,129
8,1,18,115,71,470,390,21,489,560,19,289,780,56,114,389,4,347,335,10,190
15,1,18,360,98,378,114,65,230,578,3,120,370,1,678,699,48,567,590,45,177
22,1,18,890,76,457,340,74,149,260,80,668,228,27,458,404,404,404,670,31,380
29,1,18,170,84,167,158,43,148,118,4,220,670,30,370,148,39,379,223,71,380
5,2,18,580,38,369,199,93,139,280,2,129,190,9,360,178,61,137,136,5,258
12,2,18,177,55,168,224,88,350,360,97,179,120,34,130,679,21,290,600,68,567
19,2,18,110,24,130,590,41,236,145,2,660,134,89,450,117,93,247,346,33,256
26,2,18,135,94,446,679,22,156,190,0,370,689,35,230,404,404,404,158,49,559
5,3,18,790,66,178,458,76,358,245,10,0,190,2,156,246,28,125,290,15,177
12,3,18,119,13,670,148,31,290,360,90,668,134,88,125,990,81,560,259,68,369
19,3,18,389,2,200,268,65,258,248,44,239,240,61,560,478,94,257,370,1,100
26,3,18,369,82,129,155,16,178,123,60,244,125,85,889,268,62,138,118,3,689
2,4,18,127,8,567,134,82,147,300,32,679,148,31,128,700,74,239,269,75,159
9,4,18,488,7,160,348,56,448,468,83,788,388,97,359,180,94,590,226,1,669
16,4,18,378,82,237,370,0,136,448,64,248,789,41,678,559,96,349,367,68,260
23,4,18,389,5,267,567,85,140,126,90,127,190,3,779,139,39,379,378,88,350
30,4,18,239,44,347,380,19,270,110,26,790,279,84,112,467,79,568,990,84,130
7,5,18,378,86,349,266,49,360,499,28,260,367,60,488,230,52,589,480,24,680
14,5,18,380,15,357,440,80,488,370,9,126,450,92,570,348,55,230,569,4,400
21,5,18,267,50,578,160,72,156,146,10,668,234,99,450,229,35,177,450,92,138
28,5,18,190,6,330,239,48,260,166,31,399,670,33,580,360,92,570,256,34,130
4,6,18,137,19,568,277,69,180,579,17,269,500,56,899,168,55,889,178,68,125
11,6,18,568,96,150,480,28,440,112,45,159,478,95,456,157,34,149,404,404,404
18,6,18,456,51,579,690,57,133,477,88,468,677,1,236,468,86,169,356,49,568
25,6,18,800,87,179,690,50,578,560,11,678,590,40,118,370,5,249,149,43,238
2,7,18,156,27,458,258,51,100,167,41,560,566,74,130,120,37,124,267,50,370
9,7,18,139,34,248,149,46,880,167,45,249,778,25,140,460,9,234,579,18,800
16,7,18,488,3,346,378,82,138,578,4,112,667,97,359,259,65,357,225,99,135
23,7,18,566,78,459,480,27,250,459,89,478,589,20,389,679,29,225,359,71,579
30,7,18,267,53,139,233,84,789,679,23,689,115,79,126,790,65,168,390,23,157
6,8,18,188,75,456,123,65,140,135,91,335,340,71,470,469,94,130,779,31,678
13,8,18,270,94,789,330,68,558,404,404,404,390,20,127,112,40,569,800,82,138
20,8,18,178,66,169,566,73,139,157,39,568,259,63,689,688,28,369,589,25,799
27,8,18,469,93,337,268,69,379,369,81,470,570,27,458,579,11,588,667,93,157
3,9,18,128,15,357,136,7,566,499,27,160,134,83,139,247,30,299,139,38,170
10,9,18,800,86,178,380,11,146,550,9,360,146,10,479,469,92,679,340,77,124
17,9,18,447,57,278,168,52,129,290,18,440,159,53,157,147,20,136,390,24,446
24,9,18,269,75,348,366,58,170,259,61,290,379,94,789,579,12,660,257,44,699
1,10,18,889,56,259,120,31,128,267,57,467,260,83,120,370,8,990,344,17,557
8,10,18,590,44,167,334,6,367,230,50,136,127,3,356,330,60,145,158,42,237
15,10,18,138,20,370,900,92,129,259,61,669,223,73,670,380,16,268,780,55,348
22,10,18,790,68,350,560,14,590,488,3,148,566,77,250,140,56,556,370,0,136
29,10,18,249,53,256,480,27,179,790,66,349,129,21,399,250,70,460,404,404,404
12,11,18,334,6,457,278,71,137,349,68,278,167,42,138,199,98,134,236,12,679
19,11,18,238,38,558,136,6,123,466,52,679,114,62,156,125,84,167,170,83,229
26,11,18,359,72,246,112,49,135,179,70,389,559,95,159,569,7,340,479,4,680
3,12,18,128,16,169,667,91,137,188,71,579,289,92,228,167,41,380,347,44,148
10,12,18,169,68,125,288,88,189,389,2,255,130,46,358,378,83,148,777,24,789
17,12,18,128,10,578,569,6,240,447,50,479,117,99,126,127,8,134,379,96,150
24,12,18,455,44,167,178,69,270,550,3,670,137,10,136,120,31,470,335,16,240
31,12,18,269,70,299,234,98,170,458,71,128,259,60,190,189,82,156,239,46,600
7,1,19,390,27,124,700,73,346,669,10,127,380,13,346,556,69,469,269,70,379
14,1,19,589,25,168,689,39,135,156,20,578,116,87,467,570,22,390,460,2,688
21,1,19,239,47,250,289,93,139,567,83,148,488,6,240,145,8,233,404,404,404
28,1,19,399,17,449,125,82,129,290,11,236,166,37,340,139,36,367,688,23,238
4,2,19,129,20,226,124,75,339,248,49,180,147,27,124,144,93,148,404,404,404
11,2,19,466,61,470,168,54,158,238,34,680,579,11,678,146,16,349,680,48,125
18,2,19,115,77,179,468,83,238,478,94,167,157,32,499,246,23,139,170,89,199
25,2,19,478,91,128,558,82,679,780,51,489,370,5,799,390,20,136,667,99,144
4,3,19,489,16,178,167,40,460,127,4,239,679,29,199,133,79,469,399,10,127
11,3,19,139,38,800,199,94,347,690,55,348,689,30,488,369,80,136,348,58,459
18,3,19,112,43,157,335,14,239,336,29,135,404,404,404,236,10,488,127,2,679
25,3,19,257,30,479,270,98,440,380,15,799,350,84,130,259,69,180,478,93,670
1,4,19,235,4,158,699,40,127,690,57,269,233,80,280,269,78,288,249,51,470
8,4,19,359,75,447,489,16,790,189,84,149,138,24,266,356,47,368,135,97,269
15,4,19,469,96,600,259,68,567,340,72,499,460,4,680,200,23,256,489,15,366
22,4,19,280,0,190,358,60,136,156,21,344,460,5,447,220,45,249,570,27,449
29,4,19,190,4,158,458,74,356,137,11,236,889,52,345,178,65,230,600,66,358
6,5,19,170,84,400,370,8,189,459,83,120,448,69,568,566,76,114,359,71,489
13,5,19,480,20,280,770,41,470,180,97,278,338,42,129,128,18,369,288,80,578
20,5,19,577,97,458,278,73,580,560,7,467,167,42,660,689,31,290,116,85,267
27,5,19,780,54,130,137,17,890,270,99,577,130,40,280,134,84,257,356,43,120
3,6,19,447,52,138,267,54,680,380,11,137,900,91,489,377,73,139,236,14,347
10,6,19,200,22,237,123,68,170,146,11,579,169,60,569,138,28,170,337,32,679
17,6,19,557,77,115,240,63,300,690,52,480,368,75,249,340,71,128,138,20,370
24,6,19,280,9,270,267,54,167,899,60,460,148,36,169,122,55,780,123,60,299
1,7,19,233,81,128,149,40,460,159,56,349,890,79,199,357,57,179,577,91,128
8,7,19,125,82,480,568,98,260,357,54,257,460,5,267,335,10,136,148,34,356
15,7,19,566,77,269,390,23,346,236,17,160,259,65,267,800,85,230,369,83,445
22,7,19,890,71,560,478,99,289,236,13,346,239,40,118,279,87,278,355,30,244
29,7,19,569,1,236,255,21,678,889,52,129,290,14,149,188,73,120,157,30,334
5,8,19,378,88,288,780,50,127,569,5,690,455,41,669,568,90,145,267,59,469
12,8,19,240,63,148,300,31,579,566,70,569,404,404,404,670,34,130,245,15,122
19,8,19,113,50,370,240,69,568,790,61,380,490,38,116,230,50,370,260,86,268
26,8,19,390,29,135,358,62,110,446,42,570,133,73,670,247,38,260,129,21,245
2,9,19,370,5,447,160,71,344,247,37,124,278,71,146,135,90,299,334,1,470
9,9,19,570,29,478,350,84,112,700,70,280,789,43,788,367,67,269,568,94,347
16,9,19,223,77,458,360,96,790,580,39,360,157,31,669,146,18,279,148,30,677
23,9,19,135,96,178,399,14,167,257,43,238,899,65,500,157,30,235,578,7,160
30,9,19,889,52,679,227,15,780,128,13,580,120,37,160,590,45,230,270,97,250
7,10,19,359,79,469,157,30,488,335,12,679,250,75,168,480,26,178,899,64,789
14,10,19,136,0,334,220,41,146,360,99,478,190,4,248,190,4,248,680,41,146
21,10,19,300,38,134,126,99,667,248,46,349,167,47,458,404,404,404,404,404,404
