29,6,15,239,47,278,389,0,235,667,94,680,223,72,390,116,89,388,168,57,377,158,40,569
6,7,15,129,25,159,557,79,270,256,36,358,359,71,100,899,66,358,457,68,116,128,16,457
13,7,15,490,33,689,458,70,677,118,6,349,469,97,160,144,95,366,404,404,404,404,404,404
20,7,15,237,29,568,780,56,349,448,64,356,129,25,889,399,18,477,280,1,128,468,88,350
27,7,15,568,95,780,330,67,188,568,94,590,236,12,156,668,9,469,220,47,179,459,82,688
3,8,15,278,75,690,348,58,189,778,21,669,170,87,250,170,82,156,334,5,357,770,46,600
10,8,15,689,39,126,145,0,460,780,54,220,339,53,490,147,21,344,404,404,404,404,404,404
17,8,15,560,19,360,780,56,466,679,22,499,390,21,579,290,13,788,150,60,370,278,72,589
24,8,15,170,87,278,479,1,146,134,85,113,110,28,134,279,83,166,404,404,404,404,404,404
31,8,15,144,96,259,227,19,478,189,82,255,358,61,128,159,55,168,229,37,278,490,38,350
7,9,15,280,3,670,270,91,137,113,52,156,349,67,133,256,36,178,369,87,250,558,85,500
14,9,15,590,48,134,466,67,377,178,64,248,179,76,169,404,404,404,570,26,123,368,79,289
21,9,15,455,48,369,259,61,678,290,17,250,256,32,237,237,21,137,459,86,169,277,65,339
28,9,15,577,99,478,147,28,350,890,78,170,358,68,116,460,7,278,178,63,238,247,37,269
5,10,15,679,20,235,489,16,457,799,56,349,235,5,258,356,47,557,388,96,169,358,63,157
12,10,15,457,60,389,157,38,350,459,86,556,679,29,117,299,8,459,235,1,128,249,57,124
19,10,15,340,70,299,367,60,280,248,45,555,404,404,404,355,38,134,160,77,160,440,84,112
26,10,15,670,33,355,390,20,370,377,73,256,168,52,336,569,4,130,128,18,233,899,60,488
2,11,15,247,35,799,799,52,228,467,71,579,479,0,136,124,74,167,599,33,247,289,97,467
16,11,15,550,9,270,579,14,446,368,71,579,126,99,126,257,46,367,479,5,348,346,38,378
23,11,15,125,88,233,348,50,145,259,63,148,156,27,160,478,99,568,345,21,146,470,18,567
30,11,15,588,12,228,367,68,279,169,67,160,467,71,245,200,21,669,246,24,130,779,30,145
7,12,15,180,97,340,124,78,369,370,8,567,135,91,678,289,92,129,469,96,169,360,93,256
14,12,15,350,89,117,359,70,235,670,38,369,570,23,139,199,92,499,134,81,560,259,69,379
21,12,15,250,78,567,245,13,580,189,86,466,346,30,488,127,7,250,147,28,800,348,57,377
28,12,15,189,81,380,146,15,267,449,71,380,180,94,770,156,27,269,788,31,128,589,22,156
4,1,16,348,58,369,357,53,247,378,89,478,116,85,690,568,98,116,448,69,568,113,50,127
11,1,16,780,58,279,390,27,188,147,24,167,404,404,404,278,75,366,668,0,127,233,88,233
18,1,16,370,1,678,234,93,148,245,11,128,600,66,349,340,79,577,144,94,789,230,53,157
25,1,16,136,9,450,404,404,404,356,41,335,269,77,133,234,94,590,348,58,477,568,99,469
1,2,16,688,25,258,570,23,300,790,63,580,444,20,370,157,32,589,145,2,480,224,86,367
8,2,16,579,13,779,147,21,100,570,28,378,149,47,566,160,70,127,589,19,559,230,58,260
15,2,16,178,62,156,569,4,455,169,62,246,123,65,690,466,66,268,568,99,225,188,70,136
22,2,16,450,92,589,460,8,350,457,61,399,600,66,367,335,14,248,577,95,339,350,88,189
29,2,16,245,12,237,170,81,399,230,57,467,124,79,135,670,32,147,147,28,800,459,86,330
7,3,16,257,43,670,600,66,457,134,89,577,669,16,457,690,55,159,489,14,356,335,19,234
14,3,16,699,40,226,116,86,899,147,21,128,234,91,560,128,13,157,350,82,156,170,86,367
21,3,16,136,6,790,238,38,279,289,93,256,404,404,404,136,2,200,567,82,589,470,61,358
28,3,16,229,35,500,148,39,270,178,67,223,168,54,257,190,3,670,590,45,168,379,93,229
4,4,16,120,30,479,389,4,130,448,63,490,589,26,556,799,55,258,125,87,250,558,85,690
11,4,16,244,8,125,238,31,227,460,1,245,770,45,249,566,74,680,357,53,490,578,2,499
18,4,16,459,80,136,400,45,177,120,32,589,136,3,689,670,37,368,478,91,146,349,60,280
25,4,16,449,79,469,127,6,367,255,28,468,113,54,338,246,24,257,277,63,300,349,66,169
2,5,16,580,37,890,236,13,580,349,67,368,233,88,468,678,19,360,556,66,367,389,4,400
9,5,16,148,36,367,338,41,146,160,76,178,478,95,500,366,53,490,778,22,390,150,66,457
16,5,16,690,50,668,679,28,990,344,17,133,778,27,368,359,74,239,238,32,200,334,4,680
23,5,16,137,19,270,569,5,348,247,35,357,340,77,269,148,33,490,456,58,369,468,81,380
30,5,16,169,62,570,456,57,557,178,64,266,167,45,113,567,87,250,479,0,127,699,48,189
6,6,16,399,14,130,457,61,290,170,88,459,479,9,180,247,30,578,490,36,358,135,93,445
13,6,16,360,90,578,679,23,670,580,30,235,367,67,160,480,26,114,290,12,156,590,49,289
20,6,16,125,81,236,125,82,390,667,94,220,126,98,800,677,9,667,349,64,347,188,70,226
27,6,16,123,66,123,229,37,467,155,18,369,236,16,880,569,0,460,455,49,289,156,24,239
4,7,16,450,99,568,457,65,168,459,89,270,404,404,404,478,99,360,570,21,128,489,16,367
11,7,16,278,72,156,366,59,450,277,68,134,356,42,570,450,93,166,670,31,236,679,25,780
18,7,16,118,2,679,170,86,114,359,74,680,236,13,689,300,31,335,128,17,160,390,26,169
25,7,16,124,73,157,770,46,330,159,51,245,348,58,125,125,89,568,447,55,348,690,57,368
1,8,16,390,26,268,288,87,557,118,2,570,499,24,446,245,19,234,289,94,239,569,4,257
8,8,16,258,50,479,367,61,579,240,67,269,379,92,688,344,19,450,257,45,456,390,28,224
15,8,16,404,404,404,136,8,990,577,94,167,404,404,404,258,59,126,280,8,378,488,4,699
22,8,16,355,30,127,127,6,790,235,3,256,169,64,400,579,10,136,344,17,179,368,72,129
29,8,16,570,20,569,990,85,447,450,93,238,568,97,278,123,61,119,358,68,134,669,17,566
5,9,16,578,8,378,404,404,404,169,69,379,479,6,330,230,51,380,148,33,247,170,82,480
12,9,16,560,18,567,147,25,690,677,0,370,179,74,248,278,73,229,580,37,467,159,56,358
19,9,16,345,22,570,680,45,447,346,34,680,389,8,288,160,71,399,668,6,790,466,67,269
26,9,16,236,13,148,145,0,578,260,84,680,239,40,145,148,39,180,190,5,456,236,18,468
3,10,16,559,94,239,780,54,455,677,5,780,223,77,160,359,72,200,158,43,139,290,14,680
10,10,16,137,14,789,790,61,128,147,29,289,480,20,479,479,8,125,256,38,233,677,2,688
17,10,16,488,4,789,238,34,220,778,21,227,558,82,237,169,66,240,369,81,128,249,55,177
24,10,16,350,87,359,220,48,189,239,46,457,459,84,167,404,404,404,404,404,404,404,404,404
7,11,16,450,98,125,489,19,289,789,40,578,449,76,178,404,404,404,404,404,404,404,404,404
21,11,16,346,31,579,190,5,690,140,56,178,700,74,158,356,48,459,579,11,290,469,96,457
28,11,16,480,29,289,239,42,778,169,60,578,700,74,248,890,79,469,260,89,469,230,57,377
5,12,16,169,65,230,166,31,489,890,76,123,670,38,125,370,8,477,339,55,555,235,6,150
12,12,16,388,93,256,790,68,567,448,66,448,249,57,467,113,59,379,345,25,230,358,60,145
19,12,16,690,52,660,369,82,156,359,78,260,369,88,134,220,47,557,137,14,347,239,47,269
26,12,16,134,84,680,355,31,399,600,60,145,456,51,380,145,5,122,469,92,237,404,404,404
2,1,17,479,5,168,137,14,680,349,68,440,244,9,568,556,66,150,568,97,890,257,45,690
9,1,17,246,21,560,489,12,228,777,18,260,377,73,445,280,1,699,404,404,404,404,404,404
16,1,17,568,99,135,259,60,389,578,8,279,170,81,560,158,44,257,880,65,348,146,19,135
23,1,17,119,16,457,330,66,169,559,97,269,404,404,404,169,62,688,660,29,234,180,97,115
30,1,17,380,16,259,800,85,267,340,79,577,350,87,115,239,48,134,178,66,123,779,39,270
6,2,17,150,64,789,256,35,177,489,17,223,567,87,278,346,39,180,578,3,139,278,75,357
13,2,17,890,75,690,168,58,350,449,75,122,126,99,469,260,85,230,278,71,227,356,42,390
20,2,17,158,41,227,577,91,335,139,35,159,268,62,390,578,1,245,128,19,388,128,18,459
27,2,17,357,56,123,224,80,578,179,71,489,690,54,400,148,39,135,279,87,340,257,44,257
6,3,17,379,92,589,667,99,234,137,11,128,490,37,269,167,47,269,280,2,237,277,64,770
13,3,17,404,404,404,558,83,490,346,37,566,469,96,277,239,44,167,340,70,280,148,33,157
20,3,17,355,38,189,360,97,188,467,79,388,480,25,159,469,94,167,234,99,360,356,41,470
27,3,17,260,84,112,239,46,358,368,71,146,236,13,247,257,40,569,569,2,390,699,40,235
3,4,17,168,53,238,339,55,249,455,45,799,157,39,135,134,88,134,179,72,660,235,3,580
10,4,17,590,45,780,477,87,124,160,71,669,160,70,550,128,12,147,289,96,790,129,23,337
17,4,17,347,45,168,227,18,288,356,47,340,248,45,258,167,42,390,158,43,148,249,51,119
24,4,17,390,20,127,167,43,256,125,88,369,334,0,479,678,17,467,139,31,335,344,14,338
1,5,17,239,43,148,145,6,240,147,20,145,290,18,350,467,70,677,450,95,780,266,43,346
8,5,17,339,57,133,360,95,258,138,27,890,250,72,589,456,54,770,136,5,249,350,89,234
15,5,17,390,28,378,360,97,340,234,95,258,340,79,270,115,70,488,178,62,345,257,44,130
22,5,17,589,27,359,229,36,880,456,51,489,470,11,470,133,73,346,569,3,157,366,52,679
29,5,17,800,88,468,567,81,588,230,58,378,148,33,238,100,19,478,990,82,480,489,18,116
5,6,17,367,67,340,123,62,156,679,27,458,134,85,690,499,21,128,119,11,137,570,20,479
12,6,17,670,36,240,129,96,880,248,43,229,129,21,245,900,93,788,180,94,455,470,19,225
19,6,17,689,31,489,170,87,566,159,58,170,168,59,126,259,64,770,269,79,180,178,62,345
26,6,17,404,404,404,136,7,115,278,74,167,157,39,289,470,12,200,145,6,457,166,31,137
3,7,17,269,73,300,138,28,378,680,48,468,348,54,699,122,54,257,149,43,139,579,10,389
10,7,17,224,80,299,389,3,670,377,70,136,178,61,489,590,48,468,679,29,144,168,56,150
17,7,17,357,52,156,180,94,770,699,42,570,460,5,357,169,63,139,249,50,677,699,40,389
24,7,17,237,24,338,378,85,799,148,33,166,290,17,250,447,55,168,388,90,280,780,53,256
31,7,17,249,58,279,455,44,699,330,61,155,189,86,330,599,33,580,230,54,248,167,47,160
7,8,17,404,404,404,668,6,367,248,49,180,689,33,490,350,81,290,256,31,380,289,90,578
14,8,17,150,64,248,404,404,404,880,67,566,347,46,600,399,19,577,158,48,279,270,97,368
21,8,17,277,69,234,278,71,236,125,84,400,159,57,250,119,12,679,404,404,404,368,74,347
28,8,17,345,23,670,236,10,479,147,25,159,469,97,368,339,51,489,389,8,350,159,59,360
4,9,17,189,80,569,120,35,690,799,52,480,236,17,278,270,95,780,380,11,380,157,33,256
11,9,17,290,14,770,167,49,469,589,22,480,889,54,257,178,65,456,570,24,257,489,10,370
18,9,17,578,5,339,333,92,129,130,49,270,578,8,378,349,66,114,336,24,455,780,59,234
25,9,17,457,69,234,240,68,134,569,0,389,348,52,688,235,3,256,449,71,380,890,74,130
2,10,17,249,55,249,147,27,890,358,63,599,467,72,245,389,7,377,238,38,134,229,35,447
9,10,17,348,50,136,677,9,388,459,82,156,335,16,556,113,51,146,356,46,349,477,89,180
23,10,17,404,404,404,404,404,404,340,76,150,124,74,356,170,88,134,345,29,568,389,4,400
30,10,17,579,12,147,467,78,170,269,79,360,469,90,145,235,2,147,478,96,169,778,27,133
6,11,17,147,21,344,468,89,568,247,38,558,356,48,369,678,13,689,158,49,450,367,69,360
13,11,17,455,43,490,490,36,169,590,40,370,129,28,369,160,76,349,236,15,348,279,80,127
20,11,17,290,19,900,668,2,480,149,42,589,590,40,235,112,41,155,690,53,599,233,84,680
27,11,17,169,64,149,179,78,800,579,13,256,489,15,258,233,89,180,247,37,700,138,28,125
4,12,17,160,79,379,560,14,112,112,41,399,669,13,256,348,51,245,589,20,235,113,56,268
11,12,17,248,44,347,900,91,579,238,37,115,119,18,558,235,0,136,178,68,279,404,404,404
18,12,17,269,70,578,670,35,690,380,19,180,477,84,130,269,70,127,790,67,467,145,7,160
25,12,17,127,9,478,167,43,599,557,76,169,399,15,447,236,18,170,120,36,114,237,23,157
1,1,18,460,7,160,179,79,135,160,70,578,990,83,580,237,27,359,689,32,237,134,81,579
8,1,18,349,64,239,359,76,457,257,49,900,660,20,0,440,82,255,129,21,128,404,404,404
15,1,18,390,27,250,166,38,279,238,31,128,168,59,234,479,5,168,139,37,124,680,42,138
22,1,18,245,12,688,190,4,149,167,49,135,156,28,189,404,404,404,347,41,380,224,80,280
29,1,18,399,15,230,290,18,189,450,92,480,337,34,789,789,47,223,467,70,569,566,72,688
5,2,18,389,4,130,257,43,355,257,43,256,367,63,490,238,37,278,127,2,589,148,30,127
12,2,18,889,59,900,150,64,338,224,88,170,557,76,790,227,19,135,589,26,240,239,41,137
19,2,18,467,79,667,490,37,467,260,80,136,112,47,449,890,72,237,389,0,190,446,43,490
26,2,18,258,57,250,457,65,690,568,94,590,338,41,290,404,404,404,113,55,889,359,78,279
5,3,18,270,94,158,223,76,790,145,7,188,160,79,234,300,31,669,134,85,230,668,1,399
12,3,18,369,82,679,366,56,169,359,71,146,249,55,357,380,11,146,569,6,600,378,88,567
19,3,18,378,88,170,457,63,120,259,65,140,180,96,457,668,6,358,689,39,559,228,21,335
26,3,18,136,6,114,190,3,490,357,57,368,455,44,239,458,75,799,690,52,129,368,70,370
2,4,18,119,11,227,240,68,477,280,5,168,330,69,577,780,54,680,788,36,259,445,38,134
9,4,18,246,23,337,700,75,258,390,27,458,567,80,235,378,86,178,258,55,230,256,38,459
16,4,18,590,42,237,489,17,160,290,15,230,277,66,556,789,41,128,349,65,159,160,78,468
23,4,18,160,73,689,447,59,469,289,97,188,134,84,590,120,33,157,236,16,448,579,11,380
30,4,18,560,18,170,257,45,168,670,38,459,447,79,559,359,73,157,179,79,270,289,90,460
7,5,18,279,89,469,667,92,499,358,68,567,789,42,138,788,47,179,690,53,580,347,47,890
14,5,18,580,35,690,233,86,349,117,91,245,500,51,236,168,55,348,489,18,279,245,15,122
21,5,18,899,64,167,130,49,388,250,73,355,556,61,489,259,64,248,478,93,788,456,59,388
28,5,18,680,49,478,469,90,488,120,39,568,159,58,134,178,66,268,146,17,458,479,1,470
4,6,18,345,21,227,600,62,255,124,77,467,480,23,247,570,24,167,570,20,578,137,13,490
11,6,18,128,18,800,569,7,223,770,45,456,499,20,370,458,76,178,404,404,404,404,404,404
18,6,18,135,90,370,790,63,355,480,21,128,588,16,150,249,55,230,680,48,800,149,48,350
25,6,18,258,52,660,448,67,377,380,16,790,230,59,478,260,81,489,289,93,238,356,41,100
2,7,18,450,98,567,119,10,460,577,99,126,159,55,230,127,1,335,190,1,137,380,13,580
9,7,18,267,55,690,237,26,790,369,89,126,357,52,570,178,65,168,679,20,127,490,38,468
16,7,18,245,13,247,148,36,123,344,13,670,230,51,588,228,29,129,137,19,559,177,57,269
23,7,18,124,76,268,348,54,130,470,14,680,249,57,179,136,7,269,367,65,366,180,97,340
30,7,18,457,68,189,245,15,456,389,6,114,358,69,126,246,28,279,136,3,346,239,47,269
6,8,18,345,27,340,890,78,134,246,21,470,890,78,440,279,85,690,159,57,133,249,53,166
13,8,18,189,84,356,670,30,145,404,404,404,679,21,119,589,21,137,680,46,178,356,40,280
20,8,18,124,78,170,450,96,268,580,33,346,344,15,690,245,11,560,150,63,779,404,404,404
27,8,18,289,91,470,189,82,499,129,23,157,359,77,278,370,1,678,248,48,468,134,86,277
3,9,18,369,83,157,124,77,467,557,72,499,269,75,159,378,83,779,446,49,568,156,28,116
10,9,18,779,38,134,256,31,128,236,15,889,404,404,404,268,61,380,800,81,137,990,82,200
17,9,18,240,64,149,348,57,250,590,43,247,448,64,680,129,25,366,788,31,380,404,404,404
24,9,18,380,17,557,189,89,379,399,14,356,266,43,148,249,53,139,679,25,690,359,73,779
1,10,18,680,42,390,335,13,580,299,8,224,334,8,459,460,7,133,266,41,560,126,97,223
8,10,18,236,15,456,269,78,558,479,9,469,112,40,235,150,66,457,260,83,247,157,32,570
15,10,18,350,84,158,256,32,390,368,76,899,479,8,468,158,41,380,234,93,337,448,61,380
22,10,18,370,6,448,368,75,889,559,94,400,399,19,360,379,92,345,350,83,148,499,21,128
29,10,18,240,67,449,466,60,136,336,28,134,570,22,246,190,0,280,479,1,137,404,404,404
12,11,18,245,17,377,790,61,236,370,9,568,349,61,678,160,70,118,460,4,680,469,98,440
19,11,18,116,88,369,558,89,270,356,43,346,670,34,248,566,72,778,670,37,359,236,10,578
26,11,18,460,2,228,578,4,149,190,6,457,570,27,890,579,14,248,457,60,280,456,51,227
3,12,18,457,68,170,358,63,300,490,37,160,490,35,456,117,95,456,268,65,447,477,88,260
10,12,18,122,57,700,169,69,270,159,55,456,489,11,236,568,93,337,156,20,479,247,34,158
17,12,18,678,11,155,180,99,559,226,1,128,690,58,279,446,45,168,359,74,158,270,94,400
24,12,18,378,80,299,150,69,270,128,17,557,290,10,370,139,35,780,377,74,590,660,21,128
31,12,18,347,40,460,177,56,466,347,43,490,246,20,136,699,42,228,450,98,459,270,98,378
7,1,19,160,74,699,240,67,359,478,99,225,336,28,116,300,39,568,289,92,255,367,66,169
14,1,19,404,404,404,450,94,130,146,16,240,168,57,269,237,28,567,457,63,689,230,56,899
